z,LO2,LO3,LnHbeta,LbHbeta,LnHalpha,LbHalpha,LNII,LSII,LFeII,L5100,fwhm_bHbeta,fwhm_OIII
0.3295557,40.9663919056,41.5087129462,40.5790211342,42.0271121936,40.936284983,42.4258139161,40.3170897934,40.6920955392,41.6721996741,43.9266011952,8826.72795051,410.287801897
0.3300996,41.0967875145,41.7585854839,40.6898703937,42.294265734,41.3178054056,42.8194430631,41.3610015769,40.8513528832,42.537896129,44.3632854069,3931.11398981,516.831069287
0.3302634,42.035874193,42.7069702334,41.6133981889,42.4149063489,42.0172620466,43.0202170286,41.3058697411,41.5000579941,39.8463240876,44.2974504294,5939.97821989,371.842768948
0.3306686,41.4235038748,41.84802244,40.9069764006,42.8959706917,41.5768876209,43.1864723464,41.4894954641,41.2523830615,42.8368507944,44.4435189018,10037.2980223,484.618057141
0.3307218,40.8803071816,41.2884556506,40.0644703364,42.1176180536,40.9873555641,42.6124163271,40.7642011318,40.7077679995,42.1458584235,44.1605248213,6242.85430056,403.994117831
0.330811,41.3378922548,42.1049363456,41.0173351354,42.4862072956,41.530229833,42.8729368522,40.7662359015,41.0279886527,41.7121868598,44.0975490278,9421.80782311,376.685676941
0.3317287,40.8915474389,41.4520802722,40.5856198977,41.8668917968,40.9025779643,42.4354901132,40.9480264025,40.7457822474,42.1161893304,44.0517354616,2878.80057638,277.774635275
0.3317294,41.2176458888,41.7137281033,40.8744776748,42.067416769,41.2906320641,42.4649866499,41.1754145711,40.9069751817,42.2473471817,44.1114078314,2156.78328214,408.923178791
0.3321244,40.3725058393,40.9703993466,40.207396245,41.6289083868,40.8523053219,42.1389055476,40.5362668402,40.4131595135,42.0242898562,43.8032434379,7832.60586076,540.425320751
0.3321655,41.1273933257,41.6408595468,40.7710527915,41.893208031,41.3977352133,42.4817692646,41.1437820408,40.8755548088,42.2221986862,44.3529063783,6826.4271126,419.580510856
0.3325969,40.4659248587,41.200196119,40.5666912642,41.6419844365,40.6942357856,42.0256219919,40.1570512668,40.233559142,41.8874017174,43.7687494386,2791.00655318,348.519431967
0.3328917,41.2418748501,41.5488881447,40.8658969853,42.3006030376,41.6281199823,42.7850324755,41.4943387754,41.4355623222,41.158777696,44.3409209572,6775.25341885,548.498904716
0.333012,41.1100569685,41.7431402549,40.6736376317,42.1271871519,41.136589048,42.4310889521,40.6665335035,40.6224146354,40.3345922696,44.0561615557,9390.40048811,419.482789705
0.3333235,41.0890469963,41.7732160459,41.0141422798,42.6013164341,41.5709045146,43.0042547639,41.1019169837,41.3554218018,41.1110843727,44.3691546832,8563.46962824,519.580229927
0.3336057,41.4992624558,41.893802431,40.9919319058,42.3897146245,41.4345740883,42.8568732259,40.59352535,40.9762071404,40.028527886,44.1394305718,9510.24256967,573.464198687
0.3339949,41.2806893603,41.8841087849,41.3335217136,42.3450726389,41.8726473746,42.9217479154,41.5211289214,41.4765258014,42.7185203109,44.4689904829,3349.34808318,762.78430218
0.3340783,41.2017115007,41.8452355024,41.3245828359,42.1072430746,41.8412218145,42.6321610691,41.6394716222,41.2709302186,42.3998436232,44.2250462599,5712.48320378,894.973219549
0.3342872,41.0085483555,41.7121444463,40.6626207736,42.1289029707,40.9992517306,42.7161064195,40.4758519547,40.8412156543,42.4224849047,44.2797293593,3750.23007069,463.689288409
0.3342878,41.8832830109,42.213594128,41.3726544749,41.72462048,41.8301406763,42.2625131152,41.2177427089,41.2740017845,41.8675703063,44.128601635,2255.28587178,283.861116081
0.3343397,41.0675780315,41.3006625223,40.1399533513,42.2435042913,40.9718369813,42.773090215,40.89439136,40.1432049786,42.2930882229,44.25915931,11326.4607766,420.568839038
0.3344264,40.7334784628,41.5159287599,40.3969277687,41.6694415527,40.9053160617,42.3256985393,40.6949114999,40.6679132003,42.0591285481,43.9969026325,2054.51975941,395.448685003
0.3344613,41.8648291305,42.4429651215,41.5755905902,42.5881380736,41.8765827081,43.0196886831,40.8531856799,41.3793934742,42.0140857893,44.4098566487,5661.99382932,363.618339889
0.3349166,40.9132205223,41.7152585856,40.6568310018,42.1330478757,41.4809238375,42.5944559781,41.2479537555,40.9230452821,41.7402828077,44.1390841899,3629.51315074,724.47267277
0.335179,41.4691551214,41.7909567363,41.2061463227,41.8968527036,41.8190697267,42.4981477849,41.5151497411,41.0966945144,42.3123932128,44.2729457161,2434.48980455,331.381162991
0.3351823,41.9662374765,42.4029100588,41.4738256861,42.5084967042,41.8625240904,42.932550151,41.4906032513,41.5239183316,42.6350405496,44.396687355,4449.69254788,527.437870704
0.3351888,42.058552985,42.6122316486,41.6876655739,42.8336538087,42.1396199585,43.3092573726,41.4035176804,41.8250415533,41.7655409053,44.6990679841,7658.99062125,601.330806705
0.3352541,40.8659075126,41.292301359,40.090098227,41.7984134304,41.0374552473,42.4096616415,41.0345385452,40.7236289857,42.19462409,44.1960476481,4221.27529071,375.065759049
0.3352813,41.0663294472,41.4312048303,40.7718149989,42.0347997165,41.3566782611,42.4744242602,41.1318572122,41.0918470677,42.3185662833,44.2540647498,7286.46782906,415.668360897
0.3360415,41.3973628121,41.7624980931,40.9246027418,42.3114153926,41.4196835023,42.6289960524,40.8165542024,41.0278146741,42.2583466892,44.1682056715,7246.39491506,273.852204558
0.3361962,41.1766401595,41.6592890045,40.4703696933,42.3297619596,41.3029835272,42.8087292927,41.0288951374,40.7898881006,42.7972889486,44.5719071619,3624.45312188,425.376526902
0.3363325,41.311274817,41.923621923,41.1564880091,42.7614387416,41.7033992216,43.0992213918,41.0548439906,41.3938311784,42.3177723672,44.3543708218,6989.57336582,556.892454464
0.3366706,40.8311059247,41.5394562217,40.5353307384,41.7031997603,41.0967983224,42.1259226223,40.9241727172,40.7598163746,42.0568850425,44.0717696171,7199.73840227,441.992372639
0.3367705,40.6580486563,41.03009069,40.291491211,41.2220406844,40.7995890739,41.6239862186,40.6718503341,40.5291112624,41.8093440172,43.7055483681,2154.97824741,357.483957774
0.3368746,41.0510251484,41.8592138741,40.4777648576,42.7851920976,40.8184809008,43.1520252809,40.3745815256,39.7611343158,42.5361035308,44.4998325142,10826.4699088,344.856142019
0.3370185,41.2313179049,41.9346595812,41.1217914593,42.5769166711,41.7532373046,42.9398136647,41.5867014698,41.3072020894,42.3328477192,44.4147084017,10357.0279566,814.371762011
0.337262,41.3299476594,42.0656696914,40.8865988212,42.1372975235,41.3581679635,42.5191446161,41.0640068518,40.9968131729,42.0347446138,44.1276525366,4067.95446487,425.052701603
0.337375,41.3323406645,42.0706853598,40.9567987367,42.4404302693,41.493393563,42.9117796441,41.3012541689,40.9745071604,42.7890405737,44.6420646949,3472.01313316,489.011094168
0.3378532,40.7632381915,41.5252282539,40.6996270921,42.4517364485,41.2734319282,42.7685641801,40.4804283504,41.0146715791,42.3018019733,44.1553764226,6085.82817922,392.166606914
0.3379668,41.1331605098,41.3999440769,40.9505700548,41.6714520906,41.4868632208,42.2375820046,41.2638812754,41.0095443908,42.1301560925,44.0632031637,2532.90583715,408.375221982
0.3379682,42.4154408707,42.7498140233,41.7199149774,42.8130177507,42.0659008647,43.2046196904,41.4011811852,41.8487366174,42.5208563819,44.4392489387,9847.44239765,446.071323773
0.3379819,41.0113631987,41.3950058406,40.8899729755,41.7874953013,41.2248757024,42.4405877401,40.9568372277,40.708130207,42.4214479764,44.221455823,2659.49681913,565.781951329
0.3381141,41.1274114773,41.6260648492,40.7394010808,42.7990835727,41.7707478696,43.0780232297,41.6818919715,41.342649706,42.8620418427,44.415268934,8526.841868,847.179455404
0.3382172,41.658532745,42.2335958424,41.6335780548,42.7306024564,41.8906532353,43.0907297062,41.3578460233,41.4873235385,42.2158199213,44.6594751885,4114.91483194,556.532683899
0.3382264,41.7003118489,42.0478736565,41.3420255037,42.1601219728,41.6450955382,42.6276773449,41.2297747172,41.2364931127,41.1588357622,44.2107162823,4596.76824261,522.491799876
0.3383411,41.4683345266,41.9500499653,40.9625764761,42.0715601569,41.4674577724,42.3388305411,41.3319587908,40.9376484212,42.069498227,44.248977055,9238.41288642,370.229168036
0.3388887,41.367950399,41.4176847182,40.6911685668,42.1105819982,41.2620981227,42.6328323701,41.0236301235,40.8188368224,42.7167942765,44.3852753314,5684.76342567,290.501761475
0.3388988,41.2441777718,41.739089135,40.9440368018,41.8672741714,41.3778017177,42.4344095866,40.9405608959,40.827253723,41.6620434523,44.4538285612,7929.50061321,370.203536397
0.339014,41.999477983,42.7260281103,41.7820284339,42.9361013451,42.244677521,43.2912969955,41.3338234535,41.7695420734,42.3729563196,44.6369455948,7040.0504672,548.014344174
0.3393502,41.05539793,41.5724161276,40.7140464578,42.4054339003,41.4051824765,42.936684776,40.913691972,40.5960227969,42.5002504834,44.3630948569,4431.18960798,346.987543334
0.340238,41.1146292955,41.6463317963,40.9043644214,42.0964570191,41.2921318721,42.4951762035,41.0021899132,41.0293273326,42.1804056293,44.2515337279,3799.29461221,380.393206161
0.3402523,41.1481411733,41.7448574242,41.1272483855,41.886630215,41.7548466416,42.4371690013,41.4326403943,41.1900169145,42.2534360278,44.1071076815,2400.63567378,464.81456716
0.3407399,40.9163355274,41.5647179104,40.716505093,41.7563802337,41.5576836403,42.208657135,41.5252855993,41.042038492,42.2080734898,44.0813568135,3041.84280505,722.687683634
0.3408149,41.8567930912,42.2645181507,41.3700781149,42.6217828312,41.7759887371,43.0470130689,41.2884562133,41.5425595467,40.952607726,44.4358271482,6902.90335887,357.786687527
0.3408225,41.268773339,41.9342700295,41.3209167086,42.7637964228,41.8739575487,43.0108299087,41.5951821433,41.2452643627,42.5261320057,44.4817113648,8013.94146465,684.553842941
0.3408713,40.813154921,41.2961132854,40.2421342845,41.9182936447,41.0998566474,42.4769110472,40.6049515435,40.8002211725,42.0594207898,44.2424806991,5696.6417433,396.764649864
0.3413423,42.1832421436,42.4762290337,41.7764353854,42.1790161854,42.1688259634,42.6508460434,41.7321742108,41.639382949,41.686464184,44.3568062082,3288.7847979,425.971042226
0.3413425,41.0677547705,41.5172961114,41.0954693078,42.1983176709,41.4855150678,42.5709656882,41.2486546943,41.0088109454,42.5149920096,44.1498326584,3357.04056341,594.423806286
0.3414563,41.7384831981,42.545230234,41.4992696338,42.7686402374,41.7211189773,43.2062042693,41.0878839271,41.0152315722,40.4904394591,44.3985161489,11110.4365999,515.272903656
0.3415399,41.3303715518,41.9421274288,40.9324878175,41.9940568097,41.2997234364,42.453973603,41.1031304584,41.1258454624,42.0230412603,44.1184016702,6980.58921351,515.112967996
0.3417467,41.0522846356,41.9269686484,41.0849328221,42.4861774272,41.3624782375,42.9878225294,40.6538523883,41.0895071973,42.3790370186,44.3183228135,4811.53871122,440.841865256
